,index,order,subject,threshold,day,lp_duration,lp_met,ipi,past_he_duration,rew_dummy,gcamp_lp,gcamp_lp_per_sec,gcamp_lp_mod,gcamp_lp_mod_per_sec,gcamp_zscore,gcamp_mod_zscore,gcamp_lp_per_sec_zscore,gcamp_lp_mod_per_sec_zscore
1330,5535,39,3317,1600,3,2433.439999997616,1,3276.7232000008225,0.0,0.0,46754862,19213484.614391893,46367663.0,19054368.71262305,0.952626233991234,1.4011695555436712,-0.0,-0.0328048208659067
1331,5536,40,3317,1600,3,0.5055999979376793,0,48749.14559999853,458.6367999985814,1.0,382277,756085841.6916367,382277.0,756085841.6916367,-0.7046695744779801,-0.677340573220836,18.0,18.255883330720856
1332,5537,41,3317,1600,3,352.7487999945879,0,569.2544000074267,0.0,0.0,7105766,20143983.480904885,7052650.0,19993406.072843354,-0.4643808319377729,-0.3758439663828007,-0.0,-0.0095035615935671
1333,5538,42,3317,1600,3,1237.5231999978423,0,26930.368000000715,0.0,0.0,23775005,19211765.08047805,23617472.0,19084468.073035862,0.1313560657372553,0.3728754269518805,-0.0,-0.0320579357784528
1334,5539,43,3317,1600,3,2527.5839999988675,1,3043.212800003588,0.0,0.0,48243175,19086675.25986144,47869256.0,18938739.9192357,1.0058166027530842,1.4690406017882731,-0.0,-0.0356740320477008
1335,5540,44,3317,1600,3,1061.280000001192,0,51354.09920000285,770.150400005281,1.0,20359581,19183986.31838641,20192943.0,19026970.262303367,0.0092932590305523,0.2180888994940531,-0.0,-0.0334846856099564
1336,5541,45,3317,1600,3,16.876800000667572,0,110.61759999394415,0.0,0.0,797839,47274305.5536856,789909.0,46804429.74786421,-0.6898179296805402,-0.65891586671063,1.0,0.655784786318311
1337,5542,46,3317,1600,3,123.2575999945402,0,5169.036800004542,0.0,0.0,2617015,21232078.18516605,2594088.0,21046069.37109685,-0.6248029480989056,-0.5773681261827106,-0.0,0.0166172100372084
1338,5543,47,3317,1600,3,729.5168000012636,0,172.13440000265837,0.0,0.0,14246212,19528285.02369695,14122442.0,19358624.777353365,-0.2091905891164861,-0.0562938753982804,-0.0,-0.0252550153418756
1339,5544,48,3317,1600,3,729.6576000005007,0,14745.087999999523,0.0,0.0,14049644,19255119.113390114,13927836.0,19088180.53836545,-0.2162156734950942,-0.0650899425253096,-0.0,-0.0319658147182599
1340,5545,49,3317,1600,3,1020.4095999971032,0,25504.92159999907,0.0,0.0,19494737,19104815.360474207,19356966.0,18969799.970575493,-0.0216151394591965,0.1803032720794182,-0.0,-0.0349033083896868
1341,5546,50,3317,1600,3,2543.9680000022054,1,2936.691200003028,0.0,0.0,48549359,19084107.583097707,48181299.0,18939428.090274025,1.0167592202461642,1.4831447464421872,-0.0,-0.0356569557816574
1342,5547,51,3317,1600,3,1090.0288000032306,0,778.2783999964595,0.0,1.0,20800241,19082285.71569701,20650465.0,18944880.17191729,0.0250418736691376,0.2387686021963985,-0.0,-0.0355216679077928
1343,5548,52,3317,1600,3,618.8863999992609,0,42404.55680000037,266.25280000269413,0.0,10545491,17039461.523169026,10457787.0,16897748.92454009,-0.3414495391321904,-0.2219339449614128,-0.0,-0.0863191526302891
1344,5549,53,3317,1600,3,2081.1711999997497,1,3547.1359999999404,0.0,0.0,34796149,16719503.421921363,34570115.0,16610894.384856066,0.5252374022151685,0.8679279075865255,-0.0,-0.0934371569672592
1345,5550,54,3317,1600,3,328.1344000026584,0,33504.29439999908,397.2735999971628,1.0,5804383,17689041.44141235,5756092.0,17541873.08600795,-0.5108905658918558,-0.4344475613494853,-0.0,-0.07033586514275
1346,5551,55,3317,1600,3,360.9023999944329,0,5029.657600000501,0.0,0.0,6277985,17395243.146337736,6222126.0,17240467.22907905,-0.4939646470654061,-0.4133831216740494,-0.0,-0.0778149456522351
1347,5552,56,3317,1600,3,1389.0624000057578,0,3821.465599998832,0.0,0.0,23430617,16867936.962301243,23247192.0,16735887.458982144,0.1190480870276989,0.3561390070275392,-0.0,-0.0903355806606731
1348,5553,57,3317,1600,3,1352.1727999970317,0,3165.9648000001907,0.0,0.0,22836727,16888911.683514215,22644867.0,16747021.534562528,0.0978232317022565,0.3289143010457719,-0.0,-0.090059299872659
1349,5554,58,3317,1600,3,864.7487999945879,0,3288.998400002718,0.0,0.0,14672835,16967742.539905034,14541575.0,16815952.79472028,-0.1939436385810229,-0.0373493310206502,-0.0,-0.0883488405949492
1350,5555,59,3317,1600,3,1507.9104000031948,0,5517.0688000023365,0.0,0.0,25363174,16820080.29120713,25151543.0,16679733.092859304,0.1881151579215867,0.4422144580898141,-0.0,-0.091728994277353
1351,5556,60,3317,1600,3,520.7487999945879,0,5963.44319999963,0.0,0.0,8993407,17270144.45370487,8918999.0,17127257.902644604,-0.3969190004010011,-0.2914861814919767,-0.0,-0.0806241202165752
1352,5557,61,3317,1600,3,979.5392000004648,0,5029.657600000501,446.3231999948621,0.0,16660405,17008410.689426307,16528351.0,16873598.320508413,-0.1229104746968194,0.0524516774907544,-0.0,-0.0869184253642235
1353,5558,62,3317,1600,3,893.4079999998212,0,3469.0944000035524,0.0,0.0,15429293,17270153.166305974,15297918.0,17123103.88982756,-0.1669088146072676,-0.0031631096345748,-0.0,-0.0807271978296404
1354,5559,63,3317,1600,3,340.3711999952793,0,3346.3680000007157,0.0,0.0,5992372,17605402.572494704,5943631.0,17462203.03034579,-0.5041720838029595,-0.4259709181168208,-0.0,-0.0723127967344709
1355,5560,64,3317,1600,3,459.28319999575615,0,4222.873600006104,0.0,0.0,8093107,17621169.24824331,8028002.0,17479415.750617877,-0.4290945501652601,-0.331758677828069,-0.0,-0.0718856805463055
1356,5561,65,3317,1600,3,381.38240000605583,0,9060.019199997188,0.0,0.0,6662152,17468430.635221273,6604171.0,17316402.12001166,-0.4802350186901022,-0.3961149312505997,-0.0,-0.0759306983832846
1357,5562,66,3317,1600,3,229.8559999987483,0,8.166400000452995,0.0,0.0,4172652,18153330.78110957,4133414.0,17982623.90375935,-0.569206507236279,-0.5077915723951539,-0.0,-0.0593990808208656
1358,5563,67,3317,1600,3,2126.1887999996543,1,4452.262400001288,0.0,0.0,35593002,16740282.894917792,35325754.0,16614589.447562575,0.5537158908926084,0.902082308621443,-0.0,-0.0933454677354998
1359,5564,68,3317,1600,3,582.1375999972224,0,888.7936000004411,0.0,1.0,10003671,17184375.30928724,9926074.0,17051078.645405073,-0.3608134804553836,-0.2459670335625559,-0.0,-0.0825144311874785
1360,5565,69,3317,1600,3,4051.359999999404,1,33512.4095999971,442.2144000008702,0.0,67624410,16691780.044234516,67112436.0,16565409.14656063,1.6984767063133417,2.338820069109448,-0.0,-0.0945658270026425
1361,5566,70,3317,1600,3,549.2800000011921,0,37260.17280000448,319.513599999249,1.0,9397117,17108063.282805864,9316417.0,16961143.67896115,-0.382490930651663,-0.2735231412697345,-0.0,-0.0847460761246591
1362,5567,71,3317,1600,3,700.8960000053048,0,3481.4719999954104,0.0,0.0,11989372,17105778.888607234,11898610.0,16976284.64124484,-0.2898471121976484,-0.1568096639722989,-0.0,-0.0843703685088064
1363,5568,72,3317,1600,3,430.6367999985814,0,4128.627199999988,0.0,0.0,7467636,17340914.66410813,7412674.0,17213285.069981057,-0.4514480693106571,-0.3595711111196457,-0.0,-0.0784894433490847
1364,5569,73,3317,1600,3,234.00320000201464,0,1687.4239999949932,0.0,0.0,4231144,18081564.696395487,4203608.0,17963891.09193297,-0.5671160793157958,-0.5046188483480296,-0.0,-0.0598639165385457
1365,5570,74,3317,1600,3,53.6127999946475,0,3956.633600004018,0.0,0.0,1185922,22120128.03133576,1173944.0,21896711.23532444,-0.6759483485640647,-0.6415577295559245,-0.0,0.0377250247695458
1366,5571,75,3317,1600,3,561.6576000005007,0,40438.630400002,0.0,0.0,9774449,17402860.74646063,9691265.0,17254756.278542943,-0.3690055762768464,-0.2565802506577666,-0.0,-0.0774603773885875
1367,5572,76,3317,1600,3,1716.691200003028,1,2772.825599998236,0.0,0.0,28821971,16789257.73019001,28608729.0,16665040.864629315,0.311728059174469,0.5984770611268496,-0.0,-0.0920935670129841
1368,5835,1,3317,1600,5,217.51679999381304,0,,0.0,0.0,6163130,28334041.325430043,4247307.100000001,19526340.49471493,-0.434704379052912,-0.439770742714103,0.0,0.0044269360448693
1369,5836,2,3317,1600,5,619.027199998498,0,663.5136000066996,0.0,0.0,16345076,26404455.248557188,11357811.0,18347838.350281797,-0.2062114140254251,-0.2047882491590822,-0.0,-0.0228716698002545
1370,5837,3,3317,1600,5,410.1312000006437,0,888.7679999992251,0.0,0.0,10693698,26073846.61294536,7539680.300000001,18383581.40026452,-0.3330339404571218,-0.3309669117718651,-0.0,-0.0220437243970239
1371,5838,4,3317,1600,5,881.1456000059843,0,3239.7439999952912,28.74880000203848,0.0,23373925,26526745.409432057,16050987.7,18216044.77159165,-0.0484770724034516,-0.0496917357234698,-0.0,-0.0259245118969577
1372,5839,5,3317,1600,5,250.37439999729395,0,12729.894400000572,0.0,0.0,6835925,27302811.31007756,4721216.0,18856624.31962304,-0.4196061920849524,-0.4241093639136615,0.0,-0.0110862456479237
1373,5840,6,3317,1600,5,520.6080000028014,0,360.4223999977112,0.0,0.0,13668742,26255343.751779556,9525167.6,18296237.47608324,-0.2662710029354305,-0.2653520463224804,-0.0,-0.0240669429125387
1374,5841,7,3317,1600,5,467.3855999931693,0,2650.086400002241,0.0,0.0,12721309,27218016.558888245,8689244.8,18591169.26179795,-0.2875323389644064,-0.2929769835598391,0.0,-0.0172351975419802
1375,5842,8,3317,1600,5,811.3856000006199,0,3280.870400004089,0.0,0.0,21638927,26669104.06098342,14717454.7,18138668.84005429,-0.0874121480104878,-0.0937613141928533,-0.0,-0.0277168336733035
1376,5843,9,3317,1600,5,1069.523200005293,0,5308.300799995661,0.0,0.0,28131718,26303046.067500714,19326510.0,18070211.09958564,0.0582925205169018,0.0585552195660248,-0.0,-0.0293025761201281
1377,5844,10,3317,1600,5,1028.5247999951243,0,2502.579199999571,0.0,0.0,27124033,26371783.15985048,18635594.7,18118760.675569844,0.0356790698598543,0.0357223792620745,-0.0,-0.0281779827156943
1378,5845,11,3317,1600,5,1769.9264000058174,1,2809.7151999995112,0.0,0.0,46241101,26126002.18847971,31690749.0,17905122.495430227,0.4646850329588619,0.4671591317487096,-0.0,-0.0331266580326206
1379,5846,12,3317,1600,5,1851.7952000051737,1,33213.4143999964,1183.7695999965072,1.0,47777635,25800712.1953154,32969615.2,17804136.87210545,0.499166379601787,0.5094221236302321,-0.0,-0.0354658703456311
1380,5847,13,3317,1600,5,549.2672000005841,0,21278.169599995017,757.7855999991298,1.0,14358157,26140568.74319954,9967296.1,18146534.32789979,-0.2507998466864752,-0.2507409218701414,-0.0,-0.0275346389666684
1381,5848,14,3317,1600,5,131.61599999666214,0,9662.182400003076,0.0,0.0,3773896,28673535.13323386,2647054.2,20111948.395841926,-0.4883211592641292,-0.4926546764055892,0.0,0.017991849225698
1382,5849,15,3317,1600,5,1020.4096000045538,0,159.6287999972701,0.0,0.0,26149843,25626810.057337075,18285248.4,17919518.2012384,0.0138172802176653,0.0241444027445768,-0.0,-0.0327931985641113
1383,5850,16,3317,1600,5,618.8991999998689,0,16440.883199997246,0.0,0.0,16230497,26224782.64635572,11213221.3,18118009.03927873,-0.2087826804061232,-0.2095665389576958,-0.0,-0.0281953934798128
1384,5851,17,3317,1600,5,418.2848000004888,0,610.2656000033021,0.0,0.0,11156077,26671007.40927465,7707910.2,18427421.22111775,-0.3226576971853107,-0.3254073787277286,-0.0,-0.0210282268899159
1385,5852,18,3317,1600,5,1659.308800004423,1,3149.708799995482,0.0,0.0,42643150,25699345.41411842,29490317.2,17772651.60042627,0.3839434446599639,0.3944409448897216,-0.0,-0.0361951893592252
1386,5853,19,3317,1600,5,2503.071999996901,1,32070.745600000024,389.1455999985337,1.0,64402033,25729197.162558544,44400423.2,17738372.368056126,0.8722343560786828,0.8871787221729432,-0.0,-0.0369892271618429
1387,5854,20,3317,1600,5,2474.3360000029206,1,22162.803199999034,2473.779200002551,1.0,63896083,25823527.20080239,43904289.5,17743867.243554708,0.8608803363602854,0.8707828751834381,-0.0,-0.0368619448814395
1388,5855,21,3317,1600,5,98.7584000006318,0,16285.247999995949,585.7792000025511,1.0,3359987,34022290.7618846,2235985.1,22640961.17379073,-0.4976096876713278,-0.506239373566281,0.0,0.0765734337638525
1389,5856,22,3317,1600,5,7131.475200004876,1,200.62719999998808,0.0,0.0,183079151,25671988.73521636,126235839.3,17701223.906648893,3.535466568539536,3.5916129516922743,-0.0,-0.0378497272555417
1390,5857,23,3317,1600,5,2462.073600001633,1,13438.540799997749,4927.296000003815,1.0,63224424,25679339.56156228,43630969.4,17721228.723613728,0.8458076423588248,0.8617504016006998,-0.0,-0.0373863393729599
1391,5858,24,3317,1600,5,524.652800001204,0,23321.983999997377,3039.2063999921083,1.0,14052545,26784465.84096711,9662068.9,18416119.95586,-0.257658083022435,-0.2608278368856605,-0.0,-0.0212900073094763
1392,5859,25,3317,1600,5,942.5215999931096,0,11480.85760000348,1634.4192000031471,0.0,24680041,26185119.78948856,17027491.8,18065890.267262287,-0.0191665341713846,-0.0174209752243859,-0.0,-0.029402663081425
1393,5860,26,3317,1600,5,930.2719999998808,0,5390.169600002468,40.99839999526739,0.0,24337085,26161257.137700714,16766040.1,18022728.94379509,-0.0268628068990112,-0.0260612310029109,-0.0,-0.0304024440004929
1394,5861,27,3317,1600,5,2695.5967999994755,1,110.50240000337362,0.0,0.0,69548403,25800744.01335301,47955697.1,17790382.115014132,0.9877240022061036,1.0046706943372623,-0.0,-0.0357844829965329
1395,5862,28,3317,1600,5,291.2576000019908,0,32.75519999861717,0.0,1.0,7979822,27397815.54179344,5511297.0,18922414.384937357,-0.393936009075138,-0.3979993714150364,0.0,-0.0095622967352943
1396,5863,29,3317,1600,5,102.8800000026822,0,18968.089599996805,483.2895999923349,0.0,2976838,28935050.54356911,2134748.0,20749883.358712524,-0.5062079311757931,-0.5095849798035941,0.0,0.0327688567928796
1397,5864,30,3317,1600,5,196.4095999971032,0,2421.2991999983788,0.0,0.0,5307437,27022289.134941865,3746099.3,19072893.0767908,-0.4539069785091716,-0.4563342746788666,0.0,-0.0060766361309405
1398,5865,31,3317,1600,5,361.01759999990463,0,21413.145600005984,610.4064000025392,0.0,9776160,27079455.40605938,6715288.0,18600998.954072528,-0.3536244030411298,-0.3582107978657268,0.0,-0.0170075043670037
1399,5866,32,3317,1600,5,1393.1456000059843,0,36.87679999321699,0.0,0.0,35789767,25689897.021421354,24813133.3,17810868.655719414,0.2301467340764494,0.2398729492744745,-0.0,-0.0353099365542669
1400,5867,33,3317,1600,5,1671.5456000044942,1,13286.937599994242,0.0,0.0,42792471,25600540.601396065,29708314.3,17772960.72564226,0.3872943559720912,0.4016451462889731,-0.0,-0.0361880288398592
1401,5868,34,3317,1600,5,8671.520000003278,1,22629.70879999548,1560.5504000037909,1.0,219190035,25277002.76305851,152373227.2,17571686.07117811,4.345830614363747,4.455381352657054,-0.0,-0.0408503177332521
1402,5869,35,3317,1600,5,209.37600000202656,0,117993.9200000018,487.3984000012279,1.0,5642180,26947596.66793419,3999678.7,19102851.80709005,-0.4463950136458541,-0.4479541766486573,0.0,-0.0053826776397125
1403,5870,36,3317,1600,5,1098.156799994409,0,663.526399999857,0.0,0.0,28025682,25520656.066731717,19575886.9,17826130.93148416,0.0559129675277528,0.0667964365910264,-0.0,-0.0349564040194561
1404,5871,37,3317,1600,5,1094.009599998593,0,409.651200003922,0.0,0.0,27675047,25296895.932207163,19610234.2,17925102.48541257,0.0480443704253508,0.067931519886724,-0.0,-0.0326638452376724
1405,5872,38,3317,1600,5,893.3952000066638,0,4206.515199996531,0.0,0.0,22991061,25734480.104469456,15817940.4,17705423.53471567,-0.0570689202253005,-0.0573933046193486,-0.0,-0.0377524478472414
1406,5873,39,3317,1600,5,1757.676799997687,1,2580.3263999968767,0.0,0.0,44788763,25481796.76722076,31056464.8,17669041.771525268,0.4320931280477487,0.4461977927163871,-0.0,-0.0385951882851581
1407,5874,40,3317,1600,5,918.0351999998092,0,27540.62080000341,401.5103999972344,1.0,23810942,25936850.787426174,16477850.4,17949039.86252752,-0.0386699775615209,-0.0355851037516304,-0.0,-0.0321093642586485
1408,5875,41,3317,1600,5,647.6736000031233,0,2092.915199995041,0.0,0.0,16841324,26002795.23500539,11694112.4,18055564.407664,-0.1950751168078833,-0.1936744177528376,-0.0,-0.0296418493845788
1409,5876,42,3317,1600,5,1077.651200003922,0,5443.417599998415,0.0,0.0,27915639,25904150.619326923,19266352.5,17878096.82755411,0.0534434934851169,0.0565671805247922,-0.0,-0.0337526756080118
1410,5877,43,3317,1600,5,1212.780799999833,0,4087.756799995899,0.0,0.0,30894185,25473840.77980477,21483274.7,17714062.34333769,0.1202850193595186,0.1298303295082957,-0.0,-0.0375523400810757
1411,5878,44,3317,1600,5,717.2928000018001,0,11153.087999999523,0.0,0.0,18523677,25824429.01971624,13003804.0,18129003.94367177,-0.1573214472055413,-0.1503927316326647,-0.0,-0.0279407095466964
1412,5879,45,3317,1600,5,430.5087999999523,0,7950.105599999428,0.0,0.0,11347054,26357310.23384715,7857781.9,18252314.23841016,-0.3183719839255807,-0.3204545334336939,-0.0,-0.0250843726714433
1413,5880,46,3317,1600,5,0.4799999967217445,0,1970.0736000016327,0.0,0.0,356710,743145838.4087957,350562.0,730337504.9879853,-0.5650062017098874,-0.5685473938803178,16.0,16.469525367536242
1414,5881,47,3317,1600,5,1348.038400001824,0,229.4016000032425,0.0,0.0,34465943,25567478.64152339,23966204.8,17778577.227449585,0.2004388107644865,0.2118843040825615,-0.0,-0.0360579292301208
1415,5882,48,3317,1600,5,1159.660800002515,0,4263.756799995899,0.0,0.0,29817316,25712101.331643984,20762698.6,17904113.513153993,0.0961190111371037,0.1060172817756095,-0.0,-0.033150029911572
1416,5883,49,3317,1600,5,2781.574399992824,1,4558.656000003219,0.0,0.0,70502089,25346109.38329814,49043570.1,17631586.665496536,1.0091256617557811,1.040621889049522,-0.0,-0.0394627914381906
1417,5884,50,3317,1600,5,4870.419200003147,1,31411.353600002825,290.7647999972105,1.0,123544614,25366320.418562774,85725727.9,17601303.78509197,2.199452521650206,2.252865779222026,-0.0,-0.0401642584825436
1418,5885,51,3317,1600,5,299.513599999249,0,950.2591999992728,0.0,1.0,8302925,27721362.235373683,5656122.9,18884360.84376196,-0.3866852573544673,-0.393213275859509,0.0,-0.0104437619294521
1419,5886,52,3317,1600,5,1470.8288000002503,0,20409.75360000133,1601.4208000004292,0.0,37888836,25760194.524334542,26282582.9,17869233.25134477,0.2772519239495131,0.2884341955683451,-0.0,-0.0339579898490252
1420,5887,53,3317,1600,5,3940.6399999931455,1,7171.942400000989,0.0,0.0,99908997,25353495.117588457,69284415.8,17582021.14380418,1.6690458382338855,1.70952587407489,-0.0,-0.0406109180212256
1421,5888,54,3317,1600,5,5099.948799997568,1,20499.865600004792,282.624000005424,1.0,129623288,25416586.14299457,89927318.1,17632984.491931148,2.335863994044137,2.3917167180552545,-0.0,-0.0394304124450266
1422,5889,55,3317,1600,5,307.7952000051737,0,388.9663999974728,0.0,1.0,8392644,27266974.923127227,5764056.199999999,18726920.36751422,-0.3846718740258481,-0.3896463787269975,0.0,-0.0140906840207335
1423,5890,56,3317,1600,5,2777.567999996245,1,19164.582400001585,499.64800000190735,0.0,70478345,25374120.45361096,48979583.8,17633981.886335894,1.0085928228503684,1.038507318754812,-0.0,-0.0394073089853885
1424,5891,57,3317,1600,5,549.2543999999762,0,73.63840000331402,0.0,1.0,14213317,25877474.991553307,9895756.7,18016709.014985457,-0.2540501999150802,-0.253105101235746,-0.0,-0.0305418885187453
1425,5892,58,3317,1600,5,971.155199997127,0,27098.355200000107,5771.379199996591,0.0,24699440,25433051.27756415,17356723.1,17872244.415775508,-0.0187312013746316,-0.006540791074517,-0.0,-0.0338882397927204
1426,5893,59,3317,1600,5,246.2656000033021,0,4271.987199999392,0.0,0.0,6678858,27120547.895891447,4756131.7,19313016.921308644,-0.4231309313182946,-0.4229554965695737,0.0,-0.0005144517798365
1427,5894,60,3317,1600,5,692.6271999999881,0,24001.881599999964,0.0,0.0,17825060,25735431.70120998,12476775.2,18013695.10178089,-0.172999105459534,-0.1678095762531016,-0.0,-0.030611702247139
1428,5895,61,3317,1600,5,877.0495999976993,0,2989.9648000001907,0.0,0.0,22409540,25551052.072834637,15703999.9,17905486.645272054,-0.0701188281226464,-0.0611587231021239,-0.0,-0.0331182229329922
1429,5896,62,3317,1600,5,500.1408000066877,0,6840.076799996197,0.0,0.0,13064201,26121046.31300888,9114006.6,18222881.636287488,-0.2798375024602445,-0.2789397805240713,-0.0,-0.0257661440268358
1430,5897,63,3317,1600,5,688.5183999985456,0,1740.8127999976275,0.0,0.0,17775307,25816749.414449267,12355893.9,17945626.289763786,-0.174115612116416,-0.1718043689847633,-0.0,-0.0321884356271997
1431,5898,64,3317,1600,5,688.5311999991536,0,5451.673600003123,0.0,0.0,17890834,25984057.076893527,12483355.1,18130413.117103983,-0.1715230716756465,-0.167592128751337,-0.0,-0.0279080677137773
1432,5899,65,3317,1600,5,106.8863999992609,0,8204.108800001442,0.0,0.0,3324026,31098680.468450475,2244747.0,21001240.5695722,-0.4984166881715616,-0.505949816997684,0.0,0.0385912487656056
1433,5900,66,3317,1600,5,2064.79999999702,1,8.255999997258186,0.0,0.0,52193494,25277747.96594117,36330301.4,17595070.41846786,0.5982626344879662,0.6204835103389782,-0.0,-0.0403086470348798
1434,5901,67,3317,1600,5,492.012800000608,0,14798.348800003529,331.49439999461174,1.0,12837408,26091613.87667991,8867421.6,18022745.7496818,-0.284926962276421,-0.2870887329735967,-0.0,-0.0304020547120395
1435,5902,68,3317,1600,5,238.00959999859333,0,4698.022399999201,0.0,0.0,6388708,26842228.212802164,4449606.7,18695072.38374544,-0.4296421850415736,-0.4330853002867129,0.0,-0.0148284048301293
1436,5903,69,3317,1600,5,61.99679999798536,0,6311.69280000031,0.0,0.0,2265862,36548047.64235623,1497392.6,24152740.14221152,-0.5221629376454191,-0.5306478135041365,0.0,0.1115920023585814
1437,5904,70,3317,1600,5,311.77600000053644,0,4099.8784000054,0.0,0.0,8456652,27124127.578727838,5767338.7,18498340.795924243,-0.3832354710331904,-0.3895379011780162,0.0,-0.0193854589675228
1438,5905,71,3317,1600,5,389.484800003469,0,327.7695999965072,0.0,0.0,10120106,25983314.367877424,7041310.9,18078525.528948206,-0.3459059137317832,-0.3474366424647235,-0.0,-0.0291099822151718
1439,5906,72,3317,1600,5,360.9024000018835,0,2531.3279999941587,0.0,0.0,9613931,26638589.823591717,6586612.5,18250398.168495487,-0.3572649826732988,-0.3624631673566483,-0.0,-0.0251287561607898
1440,5907,73,3317,1600,5,2089.3120000064373,1,3116.9663999974728,0.0,0.0,52894520,25316716.69900763,36767580.7,17597936.880603146,0.6139943530908109,0.6349343821392166,-0.0,-0.0402422488358007
1441,5908,74,3317,1600,5,2519.468799993396,1,19733.9776000008,466.9055999964476,1.0,63947026,25381154.154466063,44338694.7,17598429.756350316,0.8620235477972146,0.8851387659254808,-0.0,-0.040230831953094
1442,5909,75,3317,1600,5,680.4032000005245,0,24071.488000005484,278.50239999592304,1.0,17512253,25738052.08439128,12177064.0,17896835.288238816,-0.1800188047303171,-0.177714202720203,-0.0,-0.0333186213682359
1443,5910,76,3317,1600,5,3150.227199994028,1,2051.929600000381,0.0,0.0,79313764,25177156.746075448,55037435.8,17470941.714967206,1.206868386732773,1.238702577567239,-0.0,-0.0431839413794314
1444,6110,1,4268,1600,1,569.7727999985218,0,,0.0,0.0,8309849,14584495.785024414,8309849.0,14584495.785024414,-0.2402790403564011,-0.2402790403564011,1.0,0.5023668538962456
1445,6111,2,4268,1600,1,373.25439999997616,0,966.6560000032188,0.0,0.0,5615995,15046024.909553263,5615995.0,15046024.909553263,-0.5045474141791078,-0.5045474141791078,1.0,0.7101623088421659
1446,6112,3,4268,1600,1,90.63039999455214,0,8789.78559999913,0.0,0.0,1636873,18060970.7128998,1636873.0,18060970.7128998,-0.8949011973396489,-0.8949011973396489,2.0,2.067589178670231
1447,6113,4,4268,1600,1,2023.9296000003812,1,937.9072000011802,0.0,0.0,28885809,14272141.18514525,28885809.0,14272141.18514525,1.7782325378661232,1.7782325378661232,0.0,0.3617346321429585
1448,6114,5,4268,1600,1,242.11840000003576,0,44449.03680000454,3788.825600020587,1.0,3648714,15069957.50839036,3648714.0,15069957.50839036,-0.6975386270370831,-0.6975386270370831,1.0,0.7209375448978956
1449,6115,6,4268,1600,1,430.5087999999523,0,745.4079999998212,0.0,0.0,6379194,14817801.63378938,6379194.0,14817801.63378938,-0.4296772249880395,-0.4296772249880395,1.0,0.6074087513824569
1450,6116,7,4268,1600,1,561.6576000005007,0,5222.284800000489,0.0,0.0,8367048,14897061.839798022,8367048.0,14897061.839798022,-0.2346677909292662,-0.2346677909292662,1.0,0.6430942795351734
1451,6117,8,4268,1600,1,250.36160000413656,0,786.4063999950886,0.0,0.0,3964413,15834748.61933499,3964413.0,15834748.61933499,-0.6665684032062984,-0.6665684032062984,1.0,1.065271430651189
1452,6118,9,4268,1600,1,1491.4112000018358,0,3960.755199998617,0.0,0.0,21453754,14384868.505730404,21453754.0,14384868.505730404,1.0491443656745656,1.0491443656745656,0.0,0.4124881461053536
1453,6119,10,4268,1600,1,303.60960000008345,0,278.527999997139,0.0,0.0,4473246,14733545.974826785,4473246.0,14733545.974826785,-0.6166516410293841,-0.6166516410293841,1.0,0.5694741074880464
1454,6120,11,4268,1600,1,1200.5311999991536,0,6676.351999998093,0.0,0.0,17243070,14362867.037534848,17243070.0,14362867.037534848,0.6360742388743418,0.6360742388743418,0.0,0.4025823680077283
1455,6121,12,4268,1600,1,401.8880000039935,0,380.88960000127554,0.0,0.0,6058316,15074637.709858963,6058316.0,15074637.709858963,-0.4611555112112285,-0.4611555112112285,1.0,0.7230447241455755
1456,6122,13,4268,1600,1,299.500799998641,0,5849.062399998307,0.0,0.0,4484667,14973806.413940627,4484667.0,14973806.413940627,-0.6155312354330047,-0.6155312354330047,1.0,0.6776471882272813
1457,6123,14,4268,1600,1,172.47360000014305,0,937.932800002396,0.0,0.0,2728590,15820334.242444854,2728590.0,15820334.242444854,-0.7878032342486262,-0.7878032342486262,1.0,1.0587816083529635
1458,6124,15,4268,1600,1,1302.905600003898,0,4087.769599996507,0.0,0.0,18621377,14292192.00527213,18621377.0,14292192.00527213,0.7712868188873838,0.7712868188873838,0.0,0.3707621649006304
1459,6125,16,4268,1600,1,692.67840000242,0,2998.310399994254,0.0,0.0,10048132,14506200.857374642,10048132.0,14506200.857374642,-0.0697526415041782,-0.0697526415041782,0.0,0.4671159255229805
1460,6126,17,4268,1600,1,549.3951999992132,0,3448.742399998009,0.0,0.0,8056210,14663779.370499665,8056210.0,14663779.370499665,-0.2651611483206847,-0.2651611483206847,1.0,0.5380629082468595
1461,6127,18,4268,1600,1,373.13920000195503,0,4607.884800001979,0.0,0.0,5553530,14883266.084000023,5553530.0,14883266.084000023,-0.5106752607405158,-0.5106752607405158,1.0,0.6368829806159685
1462,6128,19,4268,1600,1,229.75360000133517,0,1151.039999999106,0.0,0.0,3527418,15353047.78675721,3527418.0,15353047.78675721,-0.7094378230110293,-0.7094378230110293,1.0,0.8483940152648688
1463,6129,20,4268,1600,1,201.1199999973178,0,98.3936000019312,0.0,0.0,3045113,15140776.650957692,3045113.0,15140776.650957692,-0.7567521756212898,-0.7567521756212898,1.0,0.7528226311612622
1464,6130,21,4268,1600,1,418.2848000004888,0,3329.971199996769,0.0,0.0,6083350,14543559.794649225,6083350.0,14543559.794649225,-0.4586996637635652,-0.4586996637635652,0.0,0.4839361367614215
